	id	username	name	user_followers_count	user_listed_count
473	1522505678107340805	Mr_Virus_3D	Mr-Virus	207	6
474	1522505376624693248	OnniHarju	Onni Harju	2	0
476	1522505208483487744	TechMarketView	TechMarketView	5386	384
477	1522503825994694656	SamehMo81038386	Sameh Mostafa	156	5
478	1522503746525163521	avem_mr	Sandip Karmakar	4	0
479	1522501933088796673	dJmUZAMMIL	Muhammad Muzammil Hussain	321	5
480	1522500707798167552	SofiaMortensen1	Sofia Mortensen	0	0
481	1522498894650695681	anishkmr044	ANISH KUMAR	183	2
482	1522498237688471554	editorji	Editorji	43607	132
483	1522496514681155584	Susanna59677272	Susanna Peters	1	0
484	1522495742379761664	FranckPARIENTI	Franck PARIENTI	1511	123
485	1522494095423377409	stokerocknroll	Jarkko Olin	322	2
486	1522491610457849857	webtoon_cast_kd	Share love with a kind heart ❤	59	0
487	1522489608419876864	TechX_PK	TechX Pakistan	194	4
488	1522486520392916992	Allison63869998	Allison Schmidt	0	0
490	1522483445959905280	RohiRushikesh	Rushikesh Rohi	36	0
491	1522483356398764032	maggini_19	Jason Yip	106	0
493	1522482613285359616	Sirisha69572042	Sirisha	278	0
494	1522480047688458240	dullsparkle_	निशांत 💫	246	1
495	1522478370482753536	Foukis2Ilias	Ilias Foukis	61	0
496	1522478092455137280	MoonlightSP4	🏇🏻🏄🏻‍♂️🤸🏻‍♂️🚴🏻‍♂️🪂🚣🏻‍♂️🚀	202	1
497	1522478032350416896	mimosdoteth	Mimos	41	9
498	1522477235294568448	kusgautamdoteth	Kush Gautam⚡️🇺🇦	146	5
500	1522473499092144133	curiosaintelig1	curiosainteligencia	71	0
502	1522472388314738688	wernerkeil	Werner Keil	8200	488
503	1522471276362747905	kaitouli1	Katerina	2739	3
504	1522470373945663488	BulletEyeDK	Stacking Sats | #Bitcoin #Ethereum #NFTs	2235	18
506	1522469088802525184	TicTacCrypToe	ConcordiumLeviosa	91	1
507	1522468265351684099	ChrisKadas	Christos kadas	339	14
509	1522465592107839488	WM212121	Business & Finance News	300	17
510	1522463204651114496	rohitkatoch1994	Rohit Katoch	0	0
511	1522462332865155072	NatachaGarnier7	Natacha Garnier	1	0
512	1522460674420797440	MrWillKo	MrWillKo	60	5
513	1522458354085474304	Iam_LilTom	Ndy Tom	342	5
514	1522458260015439872	l_lucky1	NBA 🇲🇾🇵🇸	126	3
515	1522457111317295104	valleymom909	Valley Mom. 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	1105	8
517	1522452862172729344	AmarKum52039931	Amar Kumar	61	0
518	1522451851022585858	jamesjrtristan	TRISTANJAMESJR™SOURCE🔠🔢🔡🔣	347	0
519	1522451338273202176	Fri55628131	Fri	294	7
520	1522449981210304512	CAMSPLEASURES	#เขินมัสตัง1979 #CAMSPLEASURES | #TEAMSTALLION	1615	4
521	1522449644973867011	ambujpa62730042	Ambuj pandey	15	1
523	1522448217459200001	NanniMagee	Media is compromised. i stand with Ukraine 🇺🇦🌻	7261	5
524	1522447362580434949	1feralkat	FeralKats Stand with Ukraine	12024	30
525	1522445093336100864	BlueSpaceits	Blue Space Software Solution	6	0
526	1522442535905501184	Studio2Rebel	Rebel Studio2	34	0
527	1522442342309019649	Tim_Maly_	Tim Maly	369	1
528	1522440355416784905	JamesNoLebron	not famous dad	3276	102
529	1522437543987351552	preston_weight	Preston Weight	11	0
530	1522437498776866818	Viper2024	Sven Piper	162	0
531	1522436033790586880	MrCallYOUOut1	GamerXLegend	123	0
532	1522435189862895616	IdamPorul	Idam Porul	1061	2
533	1522433976644026368	indothainewss	Indo​ Thai​ News	93	0
534	1522431775150063616	PyScaleLLC	PyScale	2301	35
535	1522430398826954754	majikitty1	K.M	254	8
536	1522429571177410560	Rajat_500billio	RAJAT🧢	182	1
537	1522429355682680861	uCloudifyAI	AI Bot by uCloudify.com	760	15
538	1522429332865617924	RoutineBroken	Broken Routine Podcast	44	0
539	1522429103177187329	DaBaDee99	Just a small town girl, livin' in a lonely world🎵	418	0
540	1522428482088747008	SashaCopeland14	Sasha Copeland	230	0
541	1522423986151428096	BabyRose_net	BabyRose_net	80	1
542	1522423675189968896	A__David	🪐 Ayànfẹ́Olúwa David(é)	707	1
543	1522423101253951489	TheRCWRShow	Lee Sanders	2553	15
544	1522423062406127617	IbrahimVle	Ibrahim Vle	6	0
545	1522422385806245889	burner_9999	9999	44	0
546	1522420118759772164	vegankaos	Emboldened	43	0
547	1522418618709037056	Marek50205467	HOLO🔥HOT	122	11
548	1522418011877093377	dawnddodge	Dr. Dawn D.Dodge	2230	12
549	1522417854913687555	TylerWorthing15	Tyler Worthington	46	2
551	1522417394853023744	BrulupromoartsP	BruluPromoArts Calidad y precio!	3	0
552	1522417224551571456	khmerxbxboi	"khmerxbxboi ""Sot Ali"" (STOCKBUM-God) 🇺🇸 🇰🇭"	858	11
555	1522416184913805314	Spraoi	IsMiseLeMeas	600	24
556	1522415607550988288	NicholasVafakas	Nicholas V.	11	0
557	1522414563097993216	BrainRoaring	Roaring Brain	2682	87
558	1522414552830418955	huminbeen	nothing is what it seems	40	1
559	1522414219144032256	BiasonTech	Tech Biason	67	0
560	1522412131366457345	Liset_TM	Lis | Breakin'Levee	834	2
561	1522412025007468545	MiningStoreAU	Mining Store	1949	10
562	1522411883206258688	Ferdinand_IK	Howardale	67	3
563	1522411739270180865	Janagan__	Janagan	2	0
565	1522409048200855553	NewwitApp	NEWWIT | Predict to Earn | Follow to Join Beta	102	0
566	1522405908969574401	SDouglas85_NFT	Stan R. Douglas	74	0
567	1522405735413526528	S_Emerson_d_NFT	Santina E Kris	66	0
568	1522405590307418112	e_w_sol1991	ESW_sol	74	0
569	1522405584838053889	D_Orn_nft	Destiny K Orn	77	0
570	1522405514667253761	angus_doyle1983	AD.ETH	64	0
571	1522405088785879040	_ajay007j	0xAjay.nft	49	1
572	1522404057662513152	imadmf	ABC News Editor in Chief-Elec	2068	27
573	1522403786144239617	BotTezos	TezosBot	3197	11
574	1522403766355603456	Denkel_art	DenkelArt.ᴱᵀᴴ	1860	24
575	1522403512990195714	KasoConCarne	Kaso	16	0
576	1522403275810648070	digion_in	DigiOn - Digital Marketing Agency	43	0
577	1522403179823910913	2wisla	★ϜϓſϞ★	747	2
578	1522402289855905792	ailover6	AI_LOVER	166	1
579	1522401709745651712	NoelValerio12	Noel Valerio 🇩🇴	23	0
580	1522400422060724224	AnilChouhann	Mr. Anil Chouhan	244	16
581	1522398723044691975	elpaseomaritimo	El Paseo Maritimo	332	11
582	1522396849704824832	rajputb_	Bhavesh Rajput	18	0
583	1522396248816332800	neomancr	The future is now, its just not evenly distributed	52	1
584	1522395265587589120	2twinklebunny	คุณบะหมี่กึ่ง	151	0
586	1522393952585932800	Jamy20451457	Jamy	31	1
587	1522392972465123328	twowetclowns	amazonapple	1510	3
588	1522392897148051456	pic50149934	Crypto Poor	110	1
589	1522392655543472128	stoemanangels	Stoeman	34780	51
590	1522391509114441728	KERO_WEB	🔥 𝗞𝗘𝗥𝗢✧𝗪𝗘𝗕 🔥	4	0
591	1522389580527329281	alynsoto_	alynsoto	5	3
593	1522388470114574336	4678d346c6754ac	Michelle Michelle	10	1
594	1522387961660297230	LitGeekSquad	Lit Geek Squad	85	1
595	1522384488298393601	IloveBush43	Steph #FreeAfghanistanAgain #FreeUkraine #FreeIran	1492	3
596	1522384477456117762	charlesw3115	Charles W	10	0
597	1522384304864518144	HiroshiKoba2	setagayablueocean, the Master of Science	3288	6
598	1522382010920353793	OrBVIOUS66	El Guapo Plethora 🌏	2983	132
599	1522377248241713152	Sketchyjgaming	aussie battler	781	5
600	1522374693734416384	TotenkopfDas	DasTotenkopf	480	1
601	1522372236778348545	TheWeb3Bot	Web3Bot	617	1
602	1522369384165134336	VonSolo5	VonSolo5 - Rebel Without a Millennium Falcon	26	0
603	1522366234855190530	arsnowden	Roy Snowden	4	1
604	1522361059138494464	Robert_DogNiro	Robert Dog Niro	223	5
605	1522360904481976322	cribbooky	cribbooky	0	0
606	1522357271463878656	rick57777123	rick	42	1
607	1522356433601323009	BigBadCrabCake	Mike	351	5
608	1522354492238409731	LawrenceHD66	TorrezDzN | Designer Style Abstract |🇳🇮	28	0
610	1522351723947470849	LarryBraddy	Larry Braddy	411	2
611	1522351464936583170	ShinjaNaru	ShinjaNaru	1655	13
612	1522350818913046528	PageOwen10	Raph	29	0
613	1522347753506058242	LittleBroski2	Broski	420	1
614	1522344039701532674	getmoneygeng	𝗚𝗲𝘁 𝗠𝗼𝗻𝗲𝘆 𝗥𝗲𝗰𝗼𝗿𝗱𝗶𝗻𝗴 𝗖𝗹𝘂𝗯	31	0
615	1522339741588459522	crypto_mizah	Crypto Humor 🥷	76	8
617	1522338151183884292	Sergian70279900	Sergian $DOE	81	1
618	1522338049480216576	dpoen	dpoen	36	0
619	1522337468590305282	Nikitatalen777	Dogs of Elon the best coin ever!	492	33
620	1522333582051921920	dellyranksindia	DellyRanks	211	3
621	1522330182367039490	py_data_sci	Python for Data Science	6370	107
622	1522329376435625984	hicksplumbingva	Hicks Plumbing	944	58
623	1522329241051873280	AbdulrasaqMajo1	$SANSHU BILLIONAIRE🚀	134	9
624	1522329008096038912	JRochell8	J Rochell	2	0
625	1522328294816989185	PeteTommy1	🌊 ⭕️💰	5	0
626	1522328150117691393	ShayTweeter	Shay Cormac	906	24
629	1522327804720914444	Blingy_LAB	Blingy Lab	30	0
632	1522325318375247874	PlayStation_Dir	PlayStation Direct	283	1
634	1522323436479127554	85_percent_	85%	355	8
635	1522323268006522882	johnkettner	John Kettner	596	42
636	1522322766493409281	ArielJa88634360	Ariel Jackson	1	0
639	1522320926376960001	indiesentinel	Maura	7143	117
644	1522318985357934592	Paul_Lassauzet	Paul Lassauzet	133	3
645	1522318684705939456	DevRyyan	مطور العاب | Ryyan	707	0
646	1522318502522425346	DebraHock2	Debra Hock	0	0
647	1522317713842085889	Kodi_Leia	Kodi Leia - La Resistencia Crypto	127	0
648	1522316522160537602	SimpleMacSmith	²º¹我被爱	9811	54
649	1522316494985916416	ElvaHuber6	Elva Huber	106	0
650	1522316036627963906	Doggi_Danny	Doggi&Danny	43	0
652	1522314284457508864	AlexTho68135473	Alex Thomas	0	0
655	1522313264486563840	EDCTechGear	ULTRA MAGA OG	201	4
656	1522312447218049024	shot_more	The devils Advocate	57	3
659	1522310664647286791	LuxfordHeather3	Heather Luxford	5	0
660	1522310530890936322	gJKtugbaoztt	Tuğba Öztürk	15	0
661	1522310530412785664	hSy6w2PnsO6yoPZ	mavideniz	3	0
662	1522310530299539456	F38ayselclk1	Aysel Çelik	10	0
663	1522310530052075520	OtWElmmyyyy	Elmm	7	0
664	1522310528454041601	Atiya90947827	dilara	0	0
665	1522310528198139905	zv6cnmmmbeeen	🍊	0	0
666	1522310528147804161	nunly_noii	Melike🕊	3	0
667	1522310527862677505	Tar_FoxFack	LEWANDGOLSKİady	4	0
668	1522310527216717825	ew0k66mesut66	Mesut Koç	2	0
669	1522310527204089857	lebannos	ALEYNA	0	0
670	1522310526847668224	o1Hvaran_melis	Melis Varan	1	0
671	1522310526268854276	XZzbFXJ8d4OGJuw	açelya	4	0
672	1522310525111214081	vxvcerosnm	cereN	2	0
673	1522310525098541056	ARIFTEK54969446	Duygu	0	0
674	1522310524729446401	a0kc4pn66nxp5	Duygusuz	1	0
675	1522310524448514048	Ahjoojjw1	S1	1	0
676	1522310524427513867	BVNasdgjk_23	•	6	0
677	1522310524318502912	E3Rber4terdin	BERAT	5	0
678	1522310524024852488	superoata7x	Mutlu Yılmaz	3	0
679	1522310522464518148	2psgulsahdmr291	gülsahh	0	0
680	1522310522363912197	AHMETCE48679868	İbrahim Işıldar	4	0
681	1522310522330394624	2ruNylkss	SENA	6	0
682	1522310522267394051	MJs072tamer1	Tamer	6	0
683	1522310522015784961	Kochakon2	Serkan Çoklu	1	0
684	1522310521428615168	b3simkanszlk3	imkansızlık	1	0
685	1522310521160151042	ZkCgul_pcs06	✨	0	0
686	1522310520958824449	279SYarakov	Siki Yarakov	0	0
687	1522310520933650433	Hin1344	ceylin	7	0
688	1522310520384143360	V5hKilimciErman	Erman Kilimci	1	0
689	1522310520019292161	dOWcannkrcn	canskrc	3	0
690	1522310519943798785	F92Enes_Dlnn	Dlndln	0	0
691	1522310519365021696	MSmSsBiberi5	Süs Biberi	1	0
692	1522310518849028097	PangWeipp	Nursel Horozoğlu	2	0
693	1522310517976711168	DoxN0TMq0WGacbJ	AJ	11	0
694	1522310516869369860	bRNaerenk_	Ali Eren	7	0
695	1522310516319920132	8MVelakgn	ela	5	0
696	1522309946485915654	LieuwkjeE	Lieuwkje Evertse	0	0
697	1522309427688361984	RamosKeicy	KeicyRamos	19	7
700	1522308040548130816	lizpatterson53	Elizabeth Patterson🌻🇺🇦🇺🇸	4435	6
703	1522306160317149184	BexitWesty	Rebecca ✍🏻	10338	4
704	1522305824328192001	Barbtomko1	Barb tomko	3704	4
705	1522303053600337923	Mhdihaghipour1	Mhdihaghipour	292	7
706	1522302490187812868	jimmyleclerc20	jimmy	35	5
707	1522302163204071424	cryptocat_kris	cryptocat25	370	0
708	1522301963601391617	TheMarker25	Crypto Princess	334	0
709	1522301025901813763	CodeXrated	CodeXratedX	109	2
710	1522300997233750020	memecoinmassiah	General $KAWA	93	6
711	1522299620055003137	ForYourCart	M. J. Designs	25	1
712	1522298649140637696	NicoleJ04351326	Nicole Jones	0	0
713	1522297952898883589	MichaelVassal20	Michael Vassallo	853	40
714	1522296764358873091	Charly_inushiba	Charly_inushiba	1673	8
715	1522296120596221957	polinchock	David 🇺🇦🌻 Recreating the retail experience	4038	262
716	1522295961749540865	DamnitPharmer	ThatDamnGuy	142	1
717	1522295868526841856	Mad_Cow_420	Bill Dollar	8	0
718	1522295544114139136	streetbreedcoin	StreetBreedCoin	327	10
720	1522295317521178624	Hamza40505070	Hamza	2	0
721	1522295235501387776	RafiqAl34742774	Rafiq_Ali_	1	0
722	1522295189934587904	expatvibes	Expat Vibes	17284	88
723	1522295037689843715	GlobalCryptoTV	Global Crypto	5240	48
724	1522295008820350978	gy_sh1n	G Y Shin Esq	340	33
725	1522294235776618502	SalonenPeppi	Peppi Salonen	0	0
727	1522292220170178560	iEndure_4evr	Bruce Ketchum 🇺🇦🇨🇦	312	6
728	1522292183709077504	DigiBizWorldCom	DBW | DigiBizWorld | Digital Business World	44	0
729	1522292012833202182	ELMONSTRO_FA	ELMONSTRO_FA	351	1
731	1522290367550349318	gk2999	GK2999_	29	1
732	1522290057008267271	kasvismafioso	Kasvismafioso	2350	6
733	1522289925089300480	JulieMa67453129	Julie Marshall	0	0
734	1522289095971508224	GrattoDanny	Kam Bik Fai	622	10
735	1522287553230958593	clc202000	C.Awbrey	5061	20
736	1522287394216869888	RyanB7788	RyanB8888	167	5
737	1522287115983327232	Stehle_W	Wen | Erebos	835	0
738	1522287098971115520	Americanist4u	Americanist (Racism and treason are not patriotic)	28089	41
739	1522286932926992384	Live4everInNOW	SHILL-IONAIRE (SHIBNOBI SHILLER)	1738	17
742	1522286240212701184	RidetoShredPow	Anthony Cornel	1118	12
743	1522285411846049792	JoeMich62613463	Joe Michaels	75	0
744	1522284927697494016	TommyLambertOKC	Tommy Lambert	1257	14
745	1522284579859664903	JVCKFY	SpaceCrowgurl	35	6
746	1522284503817125889	LarryAbbot	Larry Hugues Abbot	106	0
747	1522284259851001858	daretodreampod	Dare To Dream	1	0
748	1522283525369524224	sheerazhasan	Sheeraz Hasan	169575	64
749	1522282621736169472	MariaVShall	MariaVShall	92	5
750	1522282454974967814	1CryptoQuest	CryptoQuest	1146	14
751	1522282235554148354	latigiDDaedalus	Shafa	0	0
752	1522281914828263427	uhh_merica	Uhh-Merica 🌻🇺🇦	799	3
753	1522281690349154307	FeedbackHome	HomeFeedback	139	5
754	1522281668433883136	JoKiener	Joachim Kiener	8	0
755	1522281641389043713	Adelaid09654086	💎💎🦋Goldie ODel🦋💎💎	146	1
756	1522281438292455424	GordanaHenry1	Gordana Henry	0	0
757	1522279513157165058	WiserIn10	WiserNewsletter	120	4
758	1522278681766502402	RDPrice	R.D. Price 🍀	7193	23
761	1522277790221058049	bee_mendi	Bee Mendi 🇺🇲	9	0
763	1522277322535092224	JoeMoe48184855	#pennystocks #Pennystockspicks #otc 🔥 #stockPicks	335	7
764	1522277216842924032	NoemieDumas1	Noemie Dumas	0	0
765	1522277137650176003	sgivaldo769	G7 Espartano	0	0
766	1522276500627771392	MaggieValenti0	Maggie Valenti	285	4
767	1522276484064362498	theberkute	John Griggs	626	8
768	1522276146087448576	msmarkey10	Mark S / (Shibnobi_Fatz)	72	4
769	1522276023026561028	TKnights773	王老板Mr. WANG (former rep. Germany' th wildau 维尔道)	58	3
771	1522274933560147970	business_today	Business Today	1158962	1994
772	1522273748635684873	sagarkatrin	Sagar Pandey(Roadie)🇮🇳	97	4
773	1522273030847799297	LassilaPeppi	Peppi Lassila	1	0
774	1522272919526772736	molson0330	Elon Musk	148	0
775	1522271186062921729	rachlco1	RachL Colsi	185	3
776	1522270890519674882	RoachKing6	King Leloge V. Roachia - #IStandWithUkraine	812	10
777	1522270586927386630	hwilliams0085	Holly Williams	1533	5
778	1522269738109390848	Angelondeck1	Angel	65	0
780	1522269076562710536	Superrlawyer	Shaurya	64	0
781	1522268707749306370	LucaSingh16	Luca Singh	0	0
782	1522267979916148736	the_newsmen	The Newsmen	3058	4
783	1522267953919496198	bluefacedbeast	Johnny	1310	65
784	1522267477576585219	zombieslust	zombie	2	0
785	1522267274178093062	skbaloc12945199	sk baloch	513	0
786	1522267119701790725	ranaram700	Ranaram kashniya सरपंच खारामहेचान	947	0
787	1522266919063064576	NewsIntervene	News Intervention	2144	7
788	1522265762102136837	SamCBorn	Anotherprettyface	207	0
789	1522265517674971137	Eak202Sc	GhostlyApparition	161	1
792	1522264502099709952	KaylaSt25504835	Kayla Stewart	0	0
793	1522263966973513730	arcline	Dr. Andrew R. Cline	879	64
795	1522262693771628548	JusMas1013	Justin G	10	0
797	1522262387633672193	Deniseisms	Denise	328	6
798	1522261440488517632	_B0nZai	Bon Zai	447	3
799	1522261146404855809	Z_Humphries	Zach Humphries	68748	77
800	1522261012279283719	lolnetanya	🐒	486	4
801	1522260660083638272	liampayno4d	@liam&riverdale	8	1
802	1522260548011843584	ShanPti4	Muhammad Shan pti	150	0
803	1522260308521553920	NBudyarsa	Nyoman Budyarsa	69	0
804	1522260305723547648	Candace13552809	Candace Martin	0	0
805	1522260074634305536	annika1021	ΑΝΝΑ SΜΙΤΗ-CΗΑSSΕUlL	4005	165
806	1522259290513240064	TishTay702	Tish Taylor	21	0
807	1522259098137468928	swatidash	Swati Dash 🇮🇳	640	1
808	1522258897054146561	LarryBurkCEHP	Larry Burk, MD, CEHP	1450	21
809	1522257578960560128	beautybyjakayla	Jakayla Burns	2	0
810	1522257022376452096	SylvSynopsis	The Sylvester Synopsis	35	0
812	1522256646939893772	w1_aaron	AaronE⬆️🧢🥷🥋🇺🇸 🇺🇦GetMeMoFollowersElon!	231	1
813	1522256088749559809	didjeet2	Listen2yoMamma 🫐	1779	1
814	1522256084903383041	LeslieR50878024	Leslie Ramirez	0	0
815	1522255897770307584	Raptor2u	Rap Tor	1480	0
816	1522255490373328896	ElonMuskGalaxy	Elon Musk	7	0
817	1522255449806057472	bctdnews	Blockchain Today	612	13
819	1522254233684221953	58isthenew40	Schmeldolicious 🇺🇦🌻	6548	30
820	1522252481736376321	NFTCreator_3000	NFT's Unique	13	0
821	1522251896203153408	MilenaThompson8	Milena Thompson	0	0
822	1522249800539938816	kyirapim	Osei Kyirapim	95	1
823	1522248995963293696	derm_seborreica	FORO DERMATITIS SEBORREICA	382	1
824	1522248943878426634	LwandoGadini	BIG STEPPER	476	3
825	1522248691796484097	vijay24051988	Vijay Avasarala	27	0
826	1522248541699252224	DasFintechBot	Fintech Bot	142	0
827	1522248410451132416	janetTrigirl	janet barrett🇯🇲	464	3
828	1522248366171865090	frowcoolture	Frowcoolture	136	1
829	1522248271619579905	BlackBoxStocks	BlackBoxStocks	175141	574
830	1522248148881580039	arpitwal	Arpit	67	0
831	1522247698073755649	SarahHe27585367	Sarah Henry	0	0
832	1522247665425211394	JohnKannenberg	John Kannenberg	2353	76
833	1522247456553062402	AdrianE1337	Adrian Estrada	3399	6
834	1522246996295405570	Mohit3110mm	Mohit Kumar	7921	14
835	1522246592874618880	8laiine	Blaine Paraons 🧬	121	2
836	1522246004866568192	nityalakshmi108	Nitya Huntley Rawal	72	0
837	1522245892685930496	Arabsang	ArabSang	327	1
838	1522245316514394112	KentRos80321775	Maccagames	8	0
839	1522244588303437832	soyjaviergil	🇻🇪 $JAV to the 🚀🌕	4636	411
841	1522243488947089408	AvaFerreira6	Ava Ferreira	1	0
842	1522243002869161987	BJkillslobster	Brent Johnson	1	0
843	1522242754226495489	KawaLarry1	Kawa Larry	40	1
844	1522242106441363456	Cryptosy22	Cryptosy	44	2
845	1522241374627635200	MarioRu46372493	nft enthusiast	311	0
846	1522241351768850433	yesale3	yesale	2	1
847	1522241256478367746	wtx_EU_news	EU NEWS 🇪🇺	423	3
848	1522241168947376128	educator_vincfx	𝗩𝗶𝗻𝗰𝗲𝗻𝘁 𝗛. 𝗘𝗺𝗲𝗿𝘀𝗼𝗻 |🅾🅽🅻🅸🅽🅴 🔔	2821	7
849	1522241147736932354	Iam_Easy	CryptoDeForex ✪	17	0
850	1522241063754285056	chris_kleyn	Chris Kleyn@Chris' Li'l Bookstore	1793	0
851	1522241059308384257	WtxNews	WTX News UK	860	13
852	1522241005587767296	ideaad6	ideaad6	84	1
853	1522240944166535168	Toto_IndiaU	Toto IndiaUnplugged	0	0
854	1522240630075834368	wtxnewsusa	USA NEWS 🇺🇸	147	3
855	1522240247551205378	ggn319	Guillermo Garcia	90	4
856	1522239547576397824	Hi_Chancellor	All-Powerful High Chancellor Adam Sutler	188	0
857	1522239375903531011	LilianLaisin	Lilian Laisin	169	7
858	1522239301534330880	LisaDia08615445	Lisa Diaz	0	0
859	1522238319924494337	DJ_TBeck	Travis Beck	1931	35
860	1522237991196012545	goldenrockp	goldenrock	64	13
